Code 1,Code 2,Product Name,Brand,Original Price,After CK 1,After CK 2,Ngân Sách
67882305,67882305,P/S BCĐR Trẻ Em Superkid 7-11 Tuổi/48 cây,P/S,27.585,23.448,,
67882302,67882302,P/S BCĐR Trẻ Em Superkid 2-6 Tuổi/48 cây,P/S,27.585,23.448,,
69786142,69786142,P/S KĐR Ngừa Sâu Răng Vượt Trội 180g/36 ống,P/S,24.140,22.691,,
68827858,68827858,P/S KĐR Trà Xanh 100g/60 ống,P/S,20.500,19.270,,
69555959,69555959,P/S KĐR Trẻ Em Hương Dâu 45g/120 ống,P/S,17.881,16.808,,
69555961,69555961,P/S KĐR Trẻ Em Hương Cam 45g/120 ống,P/S,17.881,16.808,,
69786146,69786146,P/S KĐR Ngừa Sâu Răng Vượt Trội 100g/60 ống,P/S,16.040,14.757,,
69555957,69555957,P/S KĐR Bé Ngoan Hương Dâu 35g/120 ống,P/S,5.400,5.076,,55.018.070
64313178,64313178,POND'S Kem Chống Lão Hóa Ban Đêm 45g/12 Hũ,POND'S,308.800,271.744,271.744,
64313176,64313176,POND'S Kem Chống Lão Hóa Ban Ngày 45g/12 Hũ,POND'S,308.800,271.744,271.744,
64378558,64378558,POND'S Kem DG Sáng Da Ban Đêm 45g (1+SRM PONDS 40g)/12 Bộ,POND'S,128.400,112.992,112.992,
64313177,64313177,POND'S Kem Dưỡng Sáng Da Ban Đêm 45g/12 Hũ,POND'S,128.400,112.992,112.992,
64378556,64378556,POND'S Kem DG Sáng Da Ban Ngày 45g(1+SRM PONDS 40g)/12 Bộ,POND'S,128.200,112.816,112.816,
64313180,64313180,POND'S Kem Dưỡng Sáng Da Ban Ngày 45g/12 Hũ,POND'S,128.200,112.816,112.816,
64313448,64313448,POND'S Sữa Rửa Mặt Chống Lão Hóa 100g/12 Tuýp,POND'S,102.300,90.024,,
68345722,68345722,PONDS kem chống lão hóa ban ngày 50g/12 hũ,PONDS,308.800,271.744,271.744,
64365020,64365020,PONDS Kem Chống Lão Hóa Đêm 45g (1+6 PONDS Serum 7g)/12 bộ,PONDS,308.800,271.744,271.744,
64365022,64365022,PONDS Kem Chống Lão Hóa Ngày 45g (1+6 PONDS Serum 7g)/12 bộ,PONDS,308.800,271.744,271.744,
68721204,68721204,PONDS Kem Dưỡng Da Sáng Mịn Rạng Rỡ Đêm 50g/12 Hũ,PONDS,128.400,112.992,112.992,
68724695,68724695,PONDS SRM Sáng Da Cao Cấp FW Radiance Even Tone 100g/12 Tuýp,PONDS,86.900,76.472,,
68735235,68735235,PONDS kem dưỡng trắng da trắng hồng rạng rỡ đêm 24x30g hũ,PONDS,86.200,75.856,75.856,
68735234,68735234,PONDS kem dưỡng trắng da trắng hồng rạng rỡ ngày 24x30g hũ,PONDS,86.000,75.680,75.680,
68196008,68196008,PONDS nước tẩy trang  VITAMIN BRIGHTEN ROSE 235ML/12 chai,PONDS,84.500,74.360,,
68721217,68721217,PONDS nước hoa hồng trắng hồng rạng rỡ 150ml/24 chai,PONDS,66.400,58.432,,
62731122,62731122,PONDS SRM S.Mịn R.Rỡ 100g (1+1VASELINE SDT Tr.Da100ml)/24Bộ,PONDS,66.000,58.080,,
62731124,62731124,PONDS SRM Tr.DaT.Khiết100g(1+1VASELINE SDT Tr.Da100ml)/24Bộ,PONDS,66.000,58.080,,
69980215,69980215,PONDS Sữa Rửa Mặt Sáng Mịn Rạng Rỡ 100g/24 Tuýp,PONDS,66.000,58.080,,
69980223,69980223,PONDS Sữa Rửa Mặt Trắng Da Tinh Khiết 100g/24 Tuýp,PONDS,66.000,58.080,,
64375565,64375565,PONDS SRM Sáng Mịn Rạng Rỡ 50g (1+2PONDS 6.5g)/24 Bộ,PONDS,38.000,33.440,,
64375567,64375567,PONDS SRM Trắng Da Tinh Khiết 50g (1+2PONDS 6.5g)/24 Bộ,PONDS,38.000,33.440,,
69980217,69980217,PONDS Sữa Rửa Mặt Sáng Mịn Rạng Rỡ 50g/24 Tuýp,PONDS,38.000,33.440,,
69980225,69980225,PONDS Sữa Rửa Mặt Trắng Da Tinh Khiết 50g/24 Tuýp,PONDS,38.000,33.440,,
69741898,69741898,SUNLIGHT NRC Khử Mùi Tanh MatCha Trà Nhật 3.6kg/3 can,SUNLIGHT,115.800,98.430,98.430,
69741908,69741908,SUNLIGHT NRC Thiên Nhiên Muối Khoáng Lô Hội3.6kg/3 can,SUNLIGHT,115.800,98.430,98.430,
69782675,69782675,SUNLIGHT NRC Hương Quế Can 3.6KG/3 Can,SUNLIGHT,115.800,98.430,98.430,
68727735,68727735,SUNLIGHT NRC Mềm dịu 3.6kg/3 can,SUNLIGHT,115.800,98.430,98.430,
69741902,69741902,SUNLIGHT NRC Khử Mùi Tanh MatCha Trà Nhật 3.4kg/4 túi,SUNLIGHT,104.500,88.825,88.825,
69741921,69741921,SUNLIGHT NRC Thiên Nhiên Muối Khoáng Lô Hội 3.4kg/4 túi,SUNLIGHT,104.500,88.825,88.825,
69694559,69694559,SUNLIGHT Nước Rửa Chén Chanh Mới 3.6kg/3 can,SUNLIGHT,96.500,82.025,82.025,
69704321,69704321,SUNLIGHT NLS BIOSHIELD Hương Chanh Yuzu & Sả 3.6kg/3 chai,SUNLIGHT,89.491,76.962,76.962,
69704331,69704331,SUNLIGHT NLS BIOSHIELD Hương Quế & Cam Bergamot 3.6kg/3 chai,SUNLIGHT,89.491,76.962,76.962,
64346045,64346045,SUNLIGHT NLS BIO Chanh Sả 3.6kg (1+1 Lavender túi 700g)/3 bộ,SUNLIGHT,89.491,76.962,76.962,
64346047,64346047,SUNLIGHT NLS BIO H Quế Cam 3.6kg (1+1 Lavender túi 700g/3 bộ,SUNLIGHT,89.491,76.962,76.962,
69756934,69756934,SUNLIGHT NLS Tinh Dầu Thảo Mộc H Hoa Lavender 3.6kg/3 chai,SUNLIGHT,83.500,71.810,71.810,
68727942,68727942,SUNLIGHT NLS Tinh dầu thảo mộc h.Lily Hương thảo 3.6kg/3 can,SUNLIGHT,83.500,71.810,71.810,
68727938,68727938,SUNLIGHT NLS Tinh dầu thảo mộc Hoa hạ Bạc hà 3.6kg/3 can,SUNLIGHT,83.500,71.810,71.810,
64346039,64346039,SUNLIGHT NLS T Dầu Hoa Hạ 3.6kg (1+1 Lavender túi 700g)/3 bộ,SUNLIGHT,83.500,71.810,71.810,
64346041,64346041,SUNLIGHT NLS TDầu Lily 3.6kg (1+1 Lavender túi 700g)/3 bộ,SUNLIGHT,83.500,71.810,71.810,
64346043,64346043,SUNLIGHT NLS TDầu H Lavender 3.6kg(1+1Lavender túi 700g)/3bộ,SUNLIGHT,83.500,71.810,71.810,
69626484,69626484,SUNLIGHT NLS Tinh dầu thảo mộc Quế & Cam Bergamot 3.6kg/3can,SUNLIGHT,82.400,70.864,70.864,
68727947,68727947,SUNLIGHT NLS Thiên nhiên - trắng 3.6kg/3 can,SUNLIGHT,82.400,70.864,70.864,
69694570,69694570,SUNLIGHT Nước Rửa Chén Chanh Mới túi 3.5kg/4 túi,SUNLIGHT,86.500,67.470,67.470,
69970463,69970463,SUNLIGHT NRC Khử Mùi Tanh Matcha Trà Nhật 2.1kg/4 túi,SUNLIGHT,67.500,62.100,62.100,
69970459,69970459,SUNLIGHT NRC Thiên Nhiên Muối Khoáng và Lô Hội 2.1kg/4 túi,SUNLIGHT,67.500,62.100,62.100,
68827959,68827959,SUNLIGHT Nước rửa chén Trà xanh túi 2.1kg/4 túi,SUNLIGHT,67.500,62.100,62.100,
69704323,69704323,SUNLIGHT NLS BIOSHIELD Hương Chanh Yuzu & Sả 3.4kg/4 túi,SUNLIGHT,71.620,60.877,60.877,
68623347,68623347,SUNLIGHT nls tinh dầu thảo mộc h.lily hương thảo 3.6kg/4 túi,SUNLIGHT,69.300,58.905,58.905,
68623345,68623345,SUNLIGHT nls tinh dầu thảo mộc hoa hạ bạc hà 3.6kg/4 túi,SUNLIGHT,69.300,58.905,58.905,
69756936,69756936,SUNLIGHT NLS Tinh Dầu Thảo Mộc H Hoa Lavender 3.6kg/4 túi,SUNLIGHT,69.300,58.905,58.905,
69626595,69626595,SUNLIGHT NLS Tinh dầu thảo mộc Quế & Cam Bergamot 3.4kg/4túi,SUNLIGHT,66.000,56.100,56.100,
69694568,69694568,SUNLIGHT Nước Rửa Chén Chanh Mới túi 2.6kg/4 túi,SUNLIGHT,58.500,53.820,53.820,
68827952,68827952,SUNLIGHT Nước rửa chén Chanh túi 2.6kg/4 túi,SUNLIGHT,58.500,53.820,53.820,
69694557,69694557,SUNLIGHT Nước Rửa Chén Chanh Mới 1.5kg/9 chai,SUNLIGHT,40.000,36.400,36.400,
68623343,68623343,SUNLIGHT NLS tinh dầu thảo mộc h.lily hương thảo 2kg/4 túi,SUNLIGHT,39.500,36.340,36.340,
69704319,69704319,SUNLIGHT NLS BIOSHIELD Hương Chanh Yuzu & Sả 1kg/12 chai,SUNLIGHT,33.850,31.142,31.142,
69704329,69704329,SUNLIGHT NLS BIOSHIELD Hương Quế & Cam Bergamot 1kg/12 chai,SUNLIGHT,33.850,31.142,31.142,
69694572,69694572,SUNLIGHT Nước Rửa Chén Chanh Mới túi 1.4kg/9 túi,SUNLIGHT,36.240,30.804,30.804,
69741894,69741894,SUNLIGHT NRC Khử Mùi Tanh MatCha Trà Nhật 750g/15 chai,SUNLIGHT,31.670,28.820,28.820,
69741906,69741906,SUNLIGHT NRC Thiên Nhiên Muối Khoáng Lô Hội 750g/15 chai,SUNLIGHT,31.670,28.820,28.820,
69741923,69741923,SUNLIGHT NRC Mềm Dịu Bưởi Tây và H Hoa Anh Đào 750g/15 chai,SUNLIGHT,31.670,28.820,28.820,
69753066,69753066,SUNLIGHT NRC Hương Quế Chai 750G/15 chai,SUNLIGHT,31.670,28.820,28.820,
69753070,69753070,SUNLIGHT NRC Hương Quế 750G/15 chai,SUNLIGHT,31.670,28.820,28.820,
64301975,64301975,SUNLIGHT NRC Trà Xanh 750g (1 chai + 1miếng rửa chén)/10 bộ,SUNLIGHT,31.670,28.820,28.820,
64301972,64301972,SUNLIGHT NRC Thiên Nhiên 750g (1chai +1miếng rửa chén)/10 bộ,SUNLIGHT,31.670,28.820,28.820,
68727935,68727935,SUNLIGHT NLS Thiên nhiên - trắng 1kg/12 chai,SUNLIGHT,31.180,28.685,28.685,
62674332,62674332,SUNLIGHT Nước Lau Đa Năng Chanh & Sả 500ml/12 chai,SUNLIGHT,30.600,28.152,28.152,
62674331,62674331,SUNLIGHT Nước Lau Bếp Chanh & Baking Soda 500ml/12 chai,SUNLIGHT,30.600,28.152,28.152,
69671713,69671713,SUNLIGHT Kem tẩy chuyên dụng 690g/16 chai,SUNLIGHT,29.880,27.490,27.490,
69756932,69756932,SUNLIGHT NLS Tinh Dầu Thảo Mộc H Hoa Lavender 1kg/12 chai,SUNLIGHT,29.270,26.928,26.928,
68727927,68727927,SUNLIGHT NLS Tinh dầu thảo mộc Hoa hạ Bạc hà 1kg/12 chai,SUNLIGHT,29.270,26.928,26.928,
68727931,68727931,SUNLIGHT NLS Tinh dầu thảo mộc h.Lily Hương thảo 1kg/12 chai,SUNLIGHT,29.270,26.928,26.928,
68735531,68735531,SUNLIGHT NLS Tinh dầu Hương Thiên Thảo 1kg/12 chai,SUNLIGHT,29.270,26.928,26.928,
69671715,69671715,SUNLIGHT Nước lau đa năng Siêu nhanh 520ml/12 chai,SUNLIGHT,27.900,25.668,25.668,240.033.445
69741900,69741900,SUNLIGHT NRC Khử Mùi Tanh MatCha Trà Nhật 750g/18 túi,SUNLIGHT,27.231,25.052,25.052,
69741910,69741910,SUNLIGHT NRC Thiên Nhiên Muối Khoáng Lô Hội 750g/18 túi,SUNLIGHT,27.231,25.052,25.052,
69694553,69694553,SUNLIGHT Nước Rửa Chén Chanh Mới 750g/15 chai,SUNLIGHT,24.690,22.467,22.467,
62733033,62733033,SUNLIGHT NRC Chanh 750g (1chai +1SL Thiên Nhiên 200g)/9 bộ,SUNLIGHT,24.690,22.467,22.467,
69756921,69756921,SUNLIGHT NLS Tinh Dầu Thảo Mộc H Hoa Hạ&Bạc Hà 1kg/12 túi,SUNLIGHT,25.724,22.122,22.122,
69756929,69756929,SUNLIGHT NLS T Dầu Thảo Mộc H Hoa Lily&Hương Thảo 1kg/12 túi,SUNLIGHT,25.724,22.122,22.122,
62674330,62674330,SUNLIGHT Nước Lau Kính Siêu Nhanh 520ml/12 chai,SUNLIGHT,24.300,20.655,20.655,
69694561,69694561,SUNLIGHT Nước Rửa Chén Chanh Mới túi 750g/18 túi,SUNLIGHT,22.430,20.636,20.636,
69741904,69741904,SUNLIGHT NRC Thiên Nhiên Muối Khoáng Lô Hội 400g/24 chai,SUNLIGHT,17.750,16.152,16.152,
69741892,69741892,SUNLIGHT NRC Khử Mùi Tanh MatCha Trà Nhật 400g/24 chai,SUNLIGHT,17.750,16.152,16.152,
69694551,69694551,SUNLIGHT Nước Rửa Chén Chanh Mới 400g/24 chai,SUNLIGHT,14.361,13.068,13.068,
68632306,68632306,SUNSILK dầu gội mềm mượt diệu kỳ 1.4kg/6 chai,SUNSILK,281.200,239.020,239.020,
68632294,68632294,SUNSILK dầu gội óng mượt rạng ngời 1.4kg/6 chai,SUNSILK,281.200,239.020,239.020,
68902629,68902629,SUNSILK Dầu Gội Mềm Mượt Diệu Kỳ (Vàng) 900g/8 Chai,SUNSILK,183.900,154.476,154.476,
68902619,68902619,SUNSILK Dầu Gội Óng Mượt Rạng Ngời (Đen) 900g/8 Chai,SUNSILK,183.900,154.476,154.476,
68902627,68902627,SUNSILK Dầu Gội Mềm Mượt Diệu Kỳ (Vàng) 650g/8 Chai,SUNSILK,137.000,116.450,116.450,
68902615,68902615,SUNSILK Dầu Gội Óng Mượt Rạng Ngời (Đen) 650g/8 Chai,SUNSILK,137.000,116.450,116.450,
68757367,68757367,SUNSILK dg mm diệu kỳ 650g + dx SUNSILK mm diệu kỳ140g/8 bộ,SUNSILK,137.000,116.450,116.450,
68757365,68757365,SUNSILK dg om r.ngời 650g + d.x SUNSILK om r.ngời140g/8 bộ,SUNSILK,137.000,116.450,116.450,
68902599,68902599,SUNSILK Dầu Xả Mềm Mượt Diệu Kỳ (Vàng) 640g/8 Chai,SUNSILK,137.000,115.080,115.080,
68902595,68902595,SUNSILK Dầu Xả Óng Mượt Rạng Ngời (Đen) 640g/8 Chai,SUNSILK,137.000,115.080,115.080,
68902607,68902607,SUNSILK Dầu Gội Mềm Mượt Tỏa Hương 650g/8 Chai,SUNSILK,130.500,110.925,110.925,
68902605,68902605,SUNSILK Dầu Gội Ngăn Rụng Tóc 650g/8 Chai,SUNSILK,130.500,110.925,110.925,
62735551,62735551,SUNSILK DG MM DiệuKỳ 650g(1+1CLR MEN DG HgNcHoaGỗ140g)/8Bộ,SUNSILK,126.300,107.355,107.355,
68632302,68632302,SUNSILK dầu gội mềm mượt diệu kỳ 320g/24 chai,SUNSILK,80.300,68.255,68.255,
68632290,68632290,SUNSILK dầu gội óng mượt rạng ngời 320g/24 chai,SUNSILK,80.300,68.255,68.255,
68634517,68634517,SUNSILK dầu xả óng mượt rạng ngời 320g/12 chai,SUNSILK,80.300,67.452,67.452,
68634523,68634523,SUNSILK dầu xả mềm mượt diệu kỳ 320g/12 chai,SUNSILK,80.300,67.452,67.452,
68634525,68634525,SUNSILK dầu xả ngăn rụng tóc 320g/12 chai,SUNSILK,77.400,65.016,65.016,
68902623,68902623,SUNSILK Dầu Gội Mềm Mượt Diệu Kỳ (Vàng) 170g/36 Chai,SUNSILK,44.501,37.825,37.825,
68902611,68902611,SUNSILK Dầu Gội Óng Mượt Rạng Ngời (Đen) 170g/36 Chai,SUNSILK,44.501,37.825,37.825,
68867013,68867013,SUNSILK dg đen óng mượt rạng ngời 6gx10/66 dây,SUNSILK,9.600,8.160,8.160,
68867015,68867015,SUNSILK dg vàng mềm mượt diệu kỳ 6gx10/66 dây,SUNSILK,9.600,8.160,8.160,
68867009,68867009,SUNSILK dx đen óng mượt rạng ngời 6gx10/66 dây,SUNSILK,9.600,8.160,8.160,
68867011,68867011,SUNSILK dx vàng mềm mượt diệu kỳ 6gx10/66 dây,SUNSILK,9.600,8.160,8.160,
69635429,69635429,SURF Bột Giặt Hương Nước Hoa Duyên Dáng 5.3kg/3 gói,SURF,178.100,131.100,,
69635430,69635430,SURF Bột Giặt Hương Nước Hoa Quyến Rũ 5.3kg/3 gói,SURF,178.100,131.100,,
69635432,69635432,SURF Bột Giặt Hương Nước Xả Vải Ngát Hương Xuân 5.5kg/3 gói,SURF,178.100,131.100,,
64318465,64318465,SURF NG Thiên Nhiên 7trong1 Hương Thuần Khiết 3.6kg/4 chai,SURF,153.000,119.952,,15.706.195
64318467,64318467,SURF NG Tinh Dầu Nước Hoa 7trong1 Hương Đam Mê 3.6kg/4 chai,SURF,153.000,119.952,,
62712876,62712876,SURF Nước Giặt Hương Sương Mai Dịu Mát 4Kg/4 túi,SURF,135.000,110.700,,5.127.093
62712880,62712880,SURF Nước Giặt Hương Cỏ Hoa Diệu Kì 4Kg/4 túi,SURF,135.000,110.700,,
68912972,68912972,SURF NG hương cỏ hoa diệu kì 3.6kg/3 chai,SURF,130.301,99.028,,
62712873,62712873,SURF Nước Giặt Hương Sương Mai Dịu Mát 2.9Kg/4 túi,SURF,90.000,88.227,,3.846.075
62712878,62712878,SURF Nước Giặt Hương Cỏ Hoa Diệu Kì 2.9Kg/4 túi,SURF,90.000,88.227,,
62720026,62720026,SURF NướcGiặt HSM DịuMát 2.9Kg (1+1 CFT NG T.Thượng350g)/3Bộ,SURF,90.000,88.227,,
62720028,62720028,SURF NướcGiặt CỏHoaDiệuKỳ2.9Kg (1+1 CFT NG T.Thượng350g)/3Bộ,SURF,90.000,88.227,,
64338388,64338388,SURF NướcGiặt HSM DịuMát 2.9Kg (1+1 SURF NG T.Nhiên350g)/3Bộ,SURF,90.000,88.227,,
64338396,64338396,SURF NướcGiặt CỏHoaDiệuKỳ2.9Kg (1+1 SURF NG T.Nhiên350g)/3Bộ,SURF,90.000,88.227,,
68912973,68912973,SURF NG hương cỏ hoa diệu kì 2.2kg/4 túi,SURF,78.200,66.642,,
68887130,68887130,SURF NRC Hương Chanh sả 3.6kg/3 can,SURF,76.000,57.000,57.000,
68887114,68887114,SURF NRC Hương Tắc 3.6kg/3 can,SURF,76.000,57.000,57.000,
68792276,68792276,SURF NRC Hương Trà xanh&Lá dứa 3.5kg/3 can,SURF,76.000,57.000,57.000,
69666927,69666927,SURF NRC Hương Trà xanh&Lá dứa 3.5kg/4 Túi,SURF,65.500,49.125,49.125,
69666929,69666929,SURF NRC Hương Chanh sả 3.5KG/4 Túi,SURF,65.500,49.125,49.125,
69635637,69635637,SURF Bột Giặt Hương Nước Xả Vải Ngát Hương Xuân 2kg/6 gói,SURF,54.200,46.189,,
69658594,69658594,SURF NRC Hương Trà xanh&Lá dứa 1.4kg/9 Can,SURF,32.401,24.300,24.300,
68599914,68599914,SURF NRC hương chanh sả 1500g/9 can,SURF,32.401,24.300,24.300,
68509851,68509851,SURF NRC hương tắc 1500g/9 can,SURF,32.401,24.300,24.300,
69635638,69635638,SURF Bột Giặt Hương Nước Xả Vải Ngát Hương Xuân 800g/18 gói,SURF,23.700,20.197,,
68509849,68509849,SURF NRC hương tắc 750g/20 chai,SURF,18.000,13.500,13.500,
68496241,68496241,SURF NRC hương chanh sả 750g/20 chai,SURF,18.000,13.500,13.500,
69635636,69635636,SURF Bột Giặt Hương Nước Xả Vải Ngát Hương Xuân 380g/36 gói,SURF,13.400,11.420,,
64318305,64318305,SURF NXV Hương Đồng Hoa Nhài Tây 10x20ML/30 Dây,SURF,10.800,9.720,9.720,
64318301,64318301,SURF NXV Hương Vườn Hồng Juliet 10x20ML/30 Dây,SURF,10.800,9.720,9.720,
68939593,68939593,SURF Nước Xả Hương Hoa Lôi Cuốn 22mlx10/24 dây,SURF,9.000,8.100,,
68939591,68939591,SURF Nước Xả Hương Hoa Lan Tỏa 22mlx10/24 dây,SURF,9.000,8.100,,
62743396,62743396,TRESEMME Dầu Gội Bond Repair 640g/8 Chai,TRESEMME,207.900,176.715,176.715,
68430335,68430335,TRESEMME dầu gội salon detox 640g/8 chai,TRESEMME,207.900,176.715,176.715,
68156824,68156824,TRESEMME dầu gội salon rebond 640g/8 chai,TRESEMME,207.900,176.715,176.715,
69753374,69753374,TRESEMME Dầu Gội Vào Nếp Mượt Mà 640g (1+Khăn)/8 Bộ,TRESEMME,207.900,176.715,176.715,
68523193,68523193,TRESEMME dầu gội vào nếp mượt mà 640g/8 chai,TRESEMME,207.900,176.715,176.715,
68192376,68192376,TRESEMME dầu xả salon rebond 620g/8 chai,TRESEMME,207.900,174.636,174.636,
68523201,68523201,TRESEMME dầu xả vào nếp mượt mà 620g/8 chai,TRESEMME,207.900,174.636,174.636,
62743392,62743392,TRESEMME Dầu Xả Bond Repair 620g/8 Chai,TRESEMME,207.900,174.636,174.636,
68753938,68753938,TRESEMME kem ủ vào nếp mượt mà 500g/8 hũ,TRESEMME,204.001,171.360,171.360,
68528241,68528241,TRESEMME dầu gội vào nếp mượt mà 7g/60 dây,TRESEMME,16.000,13.600,13.600,
68554729,68554729,VASELINE sdt trắng da 10 lợi ích 350ml/12 chai,VASELINE,127.300,112.024,112.024,
68913733,68913733,VASELINE Sữa Dưỡng Thể Sun+Pollution Pro 350ml/12 Chai,VASELINE,127.300,112.024,112.024,
69732146,69732146,VASELINE Sữa Dưỡng Thể Trắng Da Tức Thì 350ml/12 Chai,VASELINE,127.300,112.024,112.024,
69608134,69608134,VASELINE Tinh Chất Dưỡng Thể Sáng Khoẻ Da SPF50 300ml/12Tuýp,VASELINE,161.000,107.870,,
64361324,64361324,VASELINE TCDT Sáng Khoẻ DaSPF50 300ml(1+GHDR 70ml)/12Bộ,VASELINE,161.000,107.870,,
69664127,69664127,Vaseline SDT Gluta-Hya Dưỡng Sáng Da (Vàng) 330ml/12 Tuýp,Vaseline,127.350,85.325,,5.990.268
64333611,64333611,Vaseline SDT Gluta-Hya Vàng 330ml (1+1SDT Tr.Da 100ml)/12Bộ,Vaseline,127.350,85.325,,
64333609,64333609,Vaseline SDT Gluta-Hya Hồng 330ml (1+1SDT Tr.Da100ml)/12Bộ,Vaseline,127.350,85.325,,
69664128,69664128,Vaseline SDT Gluta-Hya Dưỡng Sáng Da (Hồng) 330ml/12 Tuýp,Vaseline,127.350,85.325,,
68554727,68554727,VASELINE sdt trắng da 10 lợi ích 200ml/24 chai,VASELINE,83.100,73.128,73.128,
68913731,68913731,VASELINE Sữa Dưỡng Thể Sun+Pollution Pro 200ml/24 Chai,VASELINE,83.100,73.128,73.128,
68545665,68545665,VASELINE sữa dưỡng thể trắng da tức thì 200ml/24 chai,VASELINE,83.100,73.128,73.128,
68685711,68685711,VIM tẩy rửa trắng sáng hương chanh sả 870ml/16 chai,VIM,34.480,31.032,31.032,
68685702,68685702,VIM tẩy rửa tr.sáng oải hương than hoạt tính 870ml/16 chai,VIM,34.480,31.032,31.032,
64302487,64302487,VIM Trắng Sáng Oải Hương 870ml(1+1NRC TNhiên túi 200g)/10 bộ,VIM,34.480,31.032,31.032,
64302493,64302493,VIM Trắng Hương Chanh Sả 870ml(1+1NRC TNhiên túi 200g)/10 bộ,VIM,34.480,31.032,31.032,
67534373,67534373,VIM Vệ Sinh Zero Hương Chanh 750ml/18 chai,VIM,33.642,30.278,30.278,
68701125,68701125,VIM vệ sinh xanh biển 880ml/16 chai,VIM,33.460,30.114,30.114,
69723139,69723139,VIM Vệ Sinh Xanh Biển 880ml (1+1NRC Th Nhiên túi 200g)/10 bộ,VIM,33.460,30.114,30.114,
68782495,68782495,VIM Viên treo bồn cầu hương Trà xanh&chanh 55g/9 viên,VIM,25.480,22.932,22.932,
67542148,67542148,Vim viên treo bồn cầu hương chanh 55g/9 viên,Vim,25.480,22.932,22.932,
67581743,67581743,Vim viên treo bồn cầu lavender 55g/9 viên,Vim,25.480,22.932,22.932,
69743127,69743127,VIM Viên Treo Bồn cầu Hoa Mộc Lan 55g/9 túi,VIM,25.480,22.932,22.932,
67863683,67863683,Vim vệ sinh xanh biển 500m/24 chai,Vim,21.160,19.044,19.044,
